inst name, eiin, inst_type, district, thana, mauza, long, lat, serial,isUnique
NOAPARA NeSARIA DAKHIL MADRASHA,103644,Madrasha,CHANDPUR,FARIDGANJ,BISHER BONDA,90.66472,23.39833,3486,1
GAZIPUR AHAMMODIA FAZIL MADRASHA,103630,Madrasha,CHANDPUR,FARIDGANJ,GAZIPUR,90.76442,23.19722,3487,1
KARAITALI K.A SINIOR MADRASHA,103643,Madrasha,CHANDPUR,FARIDGANJ,KARAITALI,90.78186,23.15972,3488,1
SAAHAPUR MD.CHOW GAZI ISLAMIA DAKHIL MADRASHA,103664,Madrasha,CHANDPUR,FARIDGANJ,SAHAPUR (PART),90.78517,23.16631,3489,1
LAXMIPUR   KASIMIA   ALIM  MADRASH,103638,Madrasha,CHANDPUR,FARIDGANJ,LAKSHMIPUR,90.75936,23.16767,3490,1
BASARA NESARABAD S S DAKHIL MADRASHA,103651,Madrasha,CHANDPUR,FARIDGANJ,BASARA,90.76878,23.14936,3491,1
KAMTA D.S.FAZIL MADRASA,103647,Madrasha,CHANDPUR,FARIDGANJ,KAMTA,90.82467,23.201,3492,1
MUNSHIRHAT EDDRISIA HABIBIA ISLAMIA ALIM MADRASHA,103661,Madrasha,CHANDPUR,FARIDGANJ,SAJANMEGH,90.90103,23.20628,3493,1
HOSSAINPUR ALIM MADRAHA,103540,Madrasha,CHANDPUR,CHANDPUR SADAR,HOSSAINPUR,90.75906,23.205,3495,1
BAGADI AHMADIA FAZIL MADRASHA,103544,Madrasha,CHANDPUR,CHANDPUR SADAR,BAGHADI,90.65772,23.22839,3496,1
OSMANIA FAZIL MADRASAH,103549,Madrasha,CHANDPUR,CHANDPUR SADAR,DAKHIN RAMANY MOHAN ROAD,90.6635,23.23228,3497,1
AL-AMIN MODEL MADRASHA,131721,Madrasha,CHANDPUR,CHANDPUR SADAR,GUNARAJDIPOWER STATION MOHALLA,90.6965,23.20761,3498,1
WEST SHOKDE MADANIA ALIM MADRASHA,103554,Madrasha,CHANDPUR,CHANDPUR SADAR,PASCHIM SAKDI,90.66133,23.22431,3499,1
AN-NOOR PREPATORY MADRASAH,131718,Madrasha,CHANDPUR,CHANDPUR SADAR,PASCHIM BISHNADI ROAD,90.71639,23.21303,3500,1
BELIA KAJIR BAZAR DARUSSUNNAT NESARIA DAKHIL MADRASAH,103559,Madrasha,CHANDPUR,CHANDPUR SADAR,UTTAR BALIA,90.69011,23.20017,3501,1
