inst name, eiin, inst_type, district, thana, mauza, long, lat, serial,isUnique
KURUL GACHI SECONDARY SCHOOL,115392,School,CHUADANGA,DAMURHUDA,CHANDIPUR,88.80719,23.57036,12976,1
DAKSHIN CHANDPUR SECONDARY SCHOOL,115401,School,CHUADANGA,DAMURHUDA,DAKSHIN CHANDPUR (PART),88.78589,23.55508,12977,1
AL-HERA ISLAMI HIGH SCHOOL,115386,School,CHUADANGA,DAMURHUDA,DAKSHIN CHANDPUR (PART),88.7995,23.57736,12978,1
RAHELA KHATUN GIRLS ACADEMY,115357,School,CHUADANGA,CHUADANGA SADAR,BAZAR PARA,88.70708,23.53764,12979,1
SADEMANNESA  GIRLS HIGH SCHOOL,115352,School,CHUADANGA,CHUADANGA SADAR,JOGIRHUDA,88.83894,23.62961,12980,1
MOHAMMAD JUMA D a.S.S JUNIOR SCHOOL,115339,School,CHUADANGA,CHUADANGA SADAR,MOHAMMAD JAMA,88.85261,23.64269,12981,1
KUTUBPUR SECONDARY SCHOOL,115402,School,CHUADANGA,CHUADANGA SADAR,KUTUBPUR,88.86236,23.6375,12982,1
SAROJGONG HIGH SCHOOL,115351,School,CHUADANGA,CHUADANGA SADAR,BOALIA,88.86058,23.64411,12983,1
NILMONiGONJ SECONDARY GIRLS SCHOOL,115353,School,CHUADANGA,CHUADANGA SADAR,SIRAJKANDI,88.86097,23.66792,12984,1
KHARAGODA SECONDARY SCHOOL,115354,School,CHUADANGA,CHUADANGA SADAR,KHARAGODA,88.97689,23.56561,12985,1
GIRISHNAGAR HIGH SCHOOL,115337,School,CHUADANGA,CHUADANGA SADAR,NURULLAPUR,88.97711,23.56331,12986,1
TITUDAH SECONDARY SCHOOL,115364,School,CHUADANGA,CHUADANGA SADAR,TITUDAHA,88.97344,23.56736,12987,1
SARA BARIA SECONDARY SCHOOL,115362,School,CHUADANGA,CHUADANGA SADAR,SARABARIA,88.85025,23.62978,12988,1
J. C. B  HIGH SCHOOL,115298,School,CHUADANGA,ALAMDANGA,CHAR PARA,88.91042,23.54383,12989,1
MADHAB PUR MODEL HIGH SCHOOL,115316,School,CHUADANGA,ALAMDANGA,MADHABPUR,88.91931,23.50275,12990,1
BADEMAJU BADAL SMRITY ACADEMY,115291,School,CHUADANGA,ALAMDANGA,DAUKI,88.88231,23.53878,12991,1
BHODUA SECONDARY SCHOOL,115288,School,CHUADANGA,ALAMDANGA,GHOSH BHILA,88.92464,23.50189,12992,1
HAZRAHATI TALTALA HIGH SCHOOL,115336,School,CHUADANGA,CHUADANGA SADAR,HAZRAHATI,88.90372,23.55786,12993,1
HATBOALIA HIGHER SECONDARY SCHOOL,115335,School and College,CHUADANGA,ALAMDANGA,HAT BOALIA,88.86113811,23.82367392,25825,1
DAMURHUDA PILOT GIRL'S SCHOOL AND COLLEGE,115387,School and College,CHUADANGA,DAMURHUDA,DASHAMI,88.77734523,23.6035987,25826,1
